"EBR","Centrais Electricas Brasileiras S.A.- Eletrobras","6.82","9223962567.6","n/a","2016","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/ebr",
"EC","Ecopetrol S.A.","8.53","370716742.85","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/ec",
"ECA","Encana Corporation","6.09","5175269643.39","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/eca",
"ECOL","US Ecology, Inc.","49.25","1072651013","n/a","n/a","Public Utilities","Environmental Services","http://www.nasdaq.com/symbol/ecol",
"ECR","Eclipse Resources Corporation","1.46","325480642.62","n/a","2014","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/ecr",
"ECT","ECA Marcellus Trust I","1.41","24823050","n/a","2010","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/ect",
"ED","Consolidated Edison Inc","73.63","22437087518.49","n/a","n/a","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/ed",
"EDN","Empresa Distribuidora Y Comercializadora Norte S.A. (Edenor)","28.63","1297590475.65","n/a","2007","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/edn",
"EE","El Paso Electric Company","46.65","1890362775.9","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/ee",
"EEP","Enbridge Energy, L.P.","17.38","7430569457.96","n/a","n/a","Energy","Natural Gas Distribution","http://www.nasdaq.com/symbol/eep",
"EEQ","Enbridge Energy Management LLC","16.87","1280625571.05","n/a","2002","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/eeq",
"EFOI","Energy Focus, Inc.","7.3","85037539.4","n/a","n/a","Consumer Durables","Building Products","http://www.nasdaq.com/symbol/efoi",
"EGAS","Gas Natural Inc.","12.6","132548572.8","n/a","n/a","Public Utilities","Oil/Gas Transmission","http://www.nasdaq.com/symbol/egas",
"EGHT","8x8 Inc","14.6","1322054294.4","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/eght",
"EGN","Energen Corporation","37.23","2933405720.73","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/egn",
"EGY","Vaalco Energy Inc","0.86","50333365.34","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/egy",
"EIX","Edison International","71.75","23376954030.5","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/eix",
"ELC","Entergy Louisiana, Inc.","21.27","0","n/a","2016","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/elc",
"ELJ","Entergy Louisiana, Inc.","23.45","0","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/elj",
"ELLO","Ellomay Capital Ltd.","8.47","90450181.36","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/ello",
"ELP","Companhia Paranaense de Energia (COPEL)","8.92","2441005945","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/elp",
"ELU","Entergy Louisiana, Inc.","20.73","0","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/elu",
"EMES","Emerge Energy Services LP","4.84","116746714.48","n/a","2013","Energy","Oilfield Services/Equipment","http://www.nasdaq.com/symbol/emes",
"EMO","ClearBridge Energy MLP Opportunity Fund Inc.","10.86","335800778.52","n/a","2011","n/a","n/a","http://www.nasdaq.com/symbol/emo",
"EMP","Entergy Mississippi, Inc.","21.39","0","n/a","2016","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/emp",
"EMR","Emerson Electric Company","54.75","35210589612","n/a","n/a","Energy","Consumer Electronics/Appliances","http://www.nasdaq.com/symbol/emr",
"ENB","Enbridge Inc","37.94","35069941741.52","n/a","n/a","Energy","Natural Gas Distribution","http://www.nasdaq.com/symbol/enb",
"ENBL","Enable Midstream Partners, LP","15.92","6723289664.8","n/a","2014","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/enbl",
"ENIA","Enel Americas S.A.","8.02","7874480749.1","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/enia",
"ENIC","Enel Chile S.A.","4.62","4536172202.1","n/a","2016","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/enic",
"ENJ","Entergy New Orleans, Inc.","22.2826","0","n/a","n/a","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/enj",
"ENLC","EnLink Midstream, LLC","19.2","3456935116.8","n/a","n/a","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/enlc",
"ENLK","EnLink Midstream Partners, LP","18.52","6294881642.84","n/a","n/a","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/enlk",
"ENO","Entergy New Orleans, Inc.","23.75","0","n/a","2016","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/eno",
"ENPH","Enphase Energy, Inc.","2.4","111272644.8","n/a","2012","Technology","Semiconductors","http://www.nasdaq.com/symbol/enph",
"EOCC","Enel Generacion Chile S.A.","19.39","5301067370.41","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/eocc",
"EOG","EOG Resources, Inc.","72.04","39613599415.6","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/eog",
"EPD","Enterprise Products Partners L.P.","26.91","56623951065.24","n/a","n/a","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/epd",
"EPE","EP Energy Corporation","4.03","1002482166.4","n/a","2014","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/epe",
"EP^C","El Paso Corporation","50.0653","0","n/a","n/a","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/ep^c",
"EQGP","EQT GP Holdings, LP","25.35","6747282750","n/a","2015","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/eqgp",
"EQM","EQT Midstream Partners, LP","76.49","6163698669.42","n/a","2012","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/eqm",
"EQT","EQT Corporation","66.74","10182388320","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/eqt",
"ERF","Enerplus Corporation","3.87","799307710.2","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/erf",
"ERII","Energy Recovery, Inc.","10.34","537174725.56","n/a","2008","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/erii",
"ES","Eversource Energy","55.08","17454070304.64","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/es",
"ES","Eversource Energy","58.8","18650845441.2","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/es",
"ESES","Eco-Stim Energy Solutions, Inc.","2.6","35297961.4","n/a","n/a","Energy","Oilfield Services/Equipment","http://www.nasdaq.com/symbol/eses",
"ESNC","EnSync, Inc.","0.7307","34966905.3781","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/esnc",
"ESV","ENSCO plc","9.65","2275221010.7","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/esv",
"ETE","Energy Transfer Equity, L.P.","19.17","20069976999.69","n/a","2006","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/ete",
"ETE","Energy Transfer Equity, L.P.","6.88","7188145960.16","n/a","2006","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/ete",
"ETP","ENERGY TRANSFER PARTNERS","31.6","21750332266.4","n/a","n/a","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/etp",
"ETP","ENERGY TRANSFER PARTNERS","35.85","26064379518.75","n/a","n/a","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/etp",
"ETR","Entergy Corporation","72.94","13065588442.48","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/etr",
"EVEP","EV Energy Partners, L.P.","1.86","91242698.04","n/a","2006","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/evep",
"EXC","Exelon Corporation","35.19","32489882349.66","n/a","n/a","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/exc",
"EXCU","Exelon Corporation","48.29","44584723463.06","n/a","n/a","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/excu",
"EXXI","Energy XXI Ltd.","0.6","57275401.2","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/exxi",
"EZT","Entergy Texas Inc","25.27","0","n/a","2014","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/ezt",
"FANG","Diamondback Energy, Inc.","76.77","5481150837.57","n/a","2012","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/fang",
"FCEL","FuelCell Energy, Inc.","6.57","190408356.45","n/a","n/a","Miscellaneous","Industrial Machinery/Components","http://www.nasdaq.com/symbol/fcel",
"FE","FirstEnergy Corporation","30.95","13190922126.1","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/fe",
"FE","FirstEnergy Corporation","36.03","15264132739.35","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/fe",
"FEI","First Trust MLP and Energy Income Fund","13.28","603435949.12","n/a","1984","n/a","n/a","http://www.nasdaq.com/symbol/fei",
"FELP","Foresight Energy LP","1.08","140559123.96","n/a","2014","Energy","Coal Mining","http://www.nasdaq.com/symbol/felp",
"FES","Forbes Energy Services Ltd","0.4778","10614257.719","n/a","n/a","Energy","Oilfield Services/Equipment","http://www.nasdaq.com/symbol/fes",
"FET","Forum Energy Technologies, Inc.","12.89","1169474007.59","n/a","2012","Energy","Metal Fabrications","http://www.nasdaq.com/symbol/fet",
"FI","Franks International N.V.","16.03","2489975823.23","n/a","2013","Energy","Oilfield Services/Equipment","http://www.nasdaq.com/symbol/fi",
"FIF","First Trust Energy Infrastructure Fund","15.14","265710573.04","n/a","2011","n/a","n/a","http://www.nasdaq.com/symbol/fif",
"FN","Fabrinet","37.98","1399811085.36","n/a","2010","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/fn",
"FPL","First Trust New Opportunities MLP & Energy Fund","11.69","0","n/a","2014","n/a","n/a","http://www.nasdaq.com/symbol/fpl",
"FRP","FairPoint Communications, Inc.","19.1","517107211.6","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/frp",
"FTI","FMC Technologies, Inc.","27.24","6180928783.32","n/a","n/a","Energy","Metal Fabrications","http://www.nasdaq.com/symbol/fti",
"FTR","Frontier Communications Corporation","3.58","4199436660","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/ftr",
"FTRPR","Frontier Communications Corporation","74.13","0","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/ftrpr",
"FTS","Fortis Inc.","30.73","12286897222.04","n/a","2016","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/fts",
"GE","General Electric Company","31.93","297926292046.9","n/a","n/a","Energy","Consumer Electronics/Appliances","http://www.nasdaq.com/symbol/ge",
"GEL","Genesis Energy, L.P.","30.72","3378561576.96","n/a","1996","Energy","Oil Refining/Marketing","http://www.nasdaq.com/symbol/gel",
"GER","Goldman Sachs MLP Energy Renaissance Fund","5.37","0","n/a","1986","n/a","n/a","http://www.nasdaq.com/symbol/ger",
"GLBL","TerraForm Global, Inc.","4","698199016","n/a","2015","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/glbl",
"GLF","GulfMark Offshore, Inc.","5.44","140404289.28","n/a","n/a","Energy","Metal Fabrications","http://www.nasdaq.com/symbol/glf",
"GLOW","Glowpoint, Inc.","0.27","9842850","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/glow",
"GLP","Global Partners LP","13.35","453840766.05","n/a","2005","Energy","Oil Refining/Marketing","http://www.nasdaq.com/symbol/glp",
"GLRI","Glori Energy Inc","0.193","6302598.157","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/glri",
"GNCMA","General Communication, Inc.","20.51","737621640","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/gncma",
"GNE","Genie Energy Ltd.","5.87","144677696.29","n/a","2011","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/gne",
"GNE","Genie Energy Ltd.","7.49","184500308.65","n/a","2011","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/gne",
"GPE^A","Georgia Power Company","25.75","0","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/gpe^a",
"GPOR","Gulfport Energy Corporation","27.4","2968098150","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/gpor",
"GPRK","Geopark Ltd","2.9","166735961.1","n/a","2014","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/gprk",
"GTT","GTT Communications, Inc.","27.75","1032266089.5","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/gtt",
"GWRS","Global Water Resources, Inc.","9.08","177797895.28","n/a","2016","Public Utilities","Water Supply","http://www.nasdaq.com/symbol/gwrs",
"GXP","Great Plains Energy Inc","27.58","5937836155.16","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/gxp",
"GXP","Great Plains Energy Inc","32.68","5046278997.36","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/gxp",
"HAL","Halliburton Company","35.09","30119221376.53","n/a","n/a","Energy","Oilfield Services/Equipment","http://www.nasdaq.com/symbol/hal",
"HE","Hawaiian Electric Industries, Inc.","32.88","3568285329.84","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/he",
"HEP","Holly Energy Partners, L.P.","32.55","1909286912.4","n/a","2004","Energy","Natural Gas Distribution","http://www.nasdaq.com/symbol/hep",
"HERO","Hercules Offshore, Inc.","2.35","46973910.3","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/hero",
"HES","Hess Corporation","52.03","16401952756.97","n/a","n/a","Energy","Integrated oil Companies","http://www.nasdaq.com/symbol/hes",
"HFC","HollyFrontier Corporation","34.2","6036936291","n/a","n/a","Energy","Integrated oil Companies","http://www.nasdaq.com/symbol/hfc",
"HGT","Hugoton Royalty Trust","1.35","54000000","n/a","1999","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/hgt",
"HK","Halcon Resources Corporation","0.9171","112225672.8189","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/hk",
"HLX","Helix Energy Solutions Group, Inc.","5.41","581808793.15","n/a","n/a","Energy","Oilfield Services/Equipment","http://www.nasdaq.com/symbol/hlx",
"HNP","Huaneng Power International, Inc.","26.19","9952451057.34","n/a","1994","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/hnp",
"HNR","Harvest Natural Resources Inc","0.5995","30823390.818","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/hnr",
"HNRG","Hallador Energy Company","4.53","132507030","n/a","n/a","Energy","Coal Mining","http://www.nasdaq.com/symbol/hnrg",
"HOLI","Hollysys Automation Technologies, Ltd.","20.8","1227170859.2","n/a","n/a","Energy","Industrial Machinery/Components","http://www.nasdaq.com/symbol/holi",
"HP","Helmerich & Payne, Inc.","56.63","6116640221.37","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/hp",
"HTM","U.S. Geothermal Inc.","3.99","75344498.67","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/htm",
"ICD","Independence Contract Drilling, Inc.","4.54","110792611.86","n/a","2014","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/icd",
"ICLN","iShares S&P Global Clean Energy Index Fund","9.2785","71444450","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/icln",
"IDA","IDACORP, Inc.","80.06","4035165546.08","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/ida",
"IDT","IDT Corporation","19.29","444895648.02","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/idt",
"IEP","Icahn Enterprises L.P.","61.94","8143936794.46","n/a","n/a","Energy","Integrated oil Companies","http://www.nasdaq.com/symbol/iep",
"IGLD","Internet Gold Golden Lines Ltd.","11.16","214307555.76","n/a","1999","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/igld",
"INFN","Infinera Corporation","8.72","1260679298.08","n/a","2007","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/infn",
"INT","World Fuel Services Corporation","48.38","3425304000","n/a","n/a","Energy","Oil Refining/Marketing","http://www.nasdaq.com/symbol/int",
"INVT","Inventergy Global, Inc.","0.79","9110465.65","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/invt",
"IO","Ion Geophysical Corporation","7.56","79890738.48","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/io",
"IOC","InterOil Corporation","31.3","1551628984.3","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/ioc",
"IPWR","Ideal Power Inc.","4.41","42149664.27","n/a","2013","Energy","Industrial Machinery/Components","http://www.nasdaq.com/symbol/ipwr",
"IQNT","Inteliquent, Inc.","22.88","789649157.44","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/iqnt",
"ISRL","Isramco, Inc.","80.72","219372017.52","n/a","1983","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/isrl",
"JCS","Communications Systems, Inc.","4.7","41653317.6","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/jcs",
"JE","Just Energy Group, Inc.","5.44","803993707.84","n/a","n/a","Public Utilities","Oil/Gas Transmission","http://www.nasdaq.com/symbol/je",
"JE","Just Energy Group, Inc.","6.08","894195407.04","n/a","n/a","Public Utilities","Oil/Gas Transmission","http://www.nasdaq.com/symbol/je",
"JMF","Nuveen Energy MLP Total Return Fund","9.86","388935075.28","n/a","2011","n/a","n/a","http://www.nasdaq.com/symbol/jmf",
"JMLP","Nuveen All Cap Energy MLP Opportunities Fund","6.57","0","n/a","2014","n/a","n/a","http://www.nasdaq.com/symbol/jmlp",
"JONE","Jones Energy, Inc.","3.15","194745716.55","n/a","2013","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/jone",
"JOY","Joy Global Inc.","16.03","1569847683.74","n/a","n/a","Energy","Industrial Machinery/Components","http://www.nasdaq.com/symbol/joy",
"JPEP","JP Energy Partners LP","5.33","195043584.19","n/a","2014","Energy","Oil Refining/Marketing","http://www.nasdaq.com/symbol/jpep",
"KED","Kayne Anderson Energy Development Company","16.23","171624767.97","n/a","2006","n/a","n/a","http://www.nasdaq.com/symbol/ked",
"KEG","Key Energy Services, Inc.","0.3599","58070995.8058","n/a","n/a","Energy","Oilfield Services/Equipment","http://www.nasdaq.com/symbol/keg",
"KEP","Korea Electric Power Corporation","18.64","23932420790.56","n/a","1994","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/kep",
"KLRE","KLR Energy Acquisition Corp.","9.95","0","n/a","2016","n/a","n/a","http://www.nasdaq.com/symbol/klre",
"KLREU","KLR Energy Acquisition Corp.","10.05","0","n/a","2016","Finance","Business Services","http://www.nasdaq.com/symbol/klreu",
"KLREW","KLR Energy Acquisition Corp.","0.19","0","n/a","2016","n/a","n/a","http://www.nasdaq.com/symbol/klrew",
"KMF","Kayne Anderson Midstream Energy Fund, Inc","10.34","228941010.98","n/a","2010","n/a","n/a","http://www.nasdaq.com/symbol/kmf",
"KMI","Kinder Morgan, Inc.","21.61","48241391961.14","n/a","2011","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/kmi",
"KOS","Kosmos Energy Ltd.","5.61","2161272191.1","n/a","2011","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/kos",
"KT","KT Corporation","14.13","6919455348","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/kt",
"KYE","Kayne Anderson Energy Total Return Fund, Inc.","7.92","285717896.64","n/a","2005","n/a","n/a","http://www.nasdaq.com/symbol/kye",
"LGCY","Legacy Reserves LP","0.9","62550367.2","n/a","2007","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/lgcy",
"LGCYO","Legacy Reserves LP","2.34","16380000","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/lgcyo",
"LGCYP","Legacy Reserves LP","2.2701","4540200","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/lgcyp",
"LIME","Lime Energy Co.","2.82","27106014.84","n/a","n/a","Basic Industries","Engineering & Construction","http://www.nasdaq.com/symbol/lime",
"LINE","Linn Energy, LLC","0.335","119005946.385","n/a","2006","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/line",
"LLEX","Lilis Energy, Inc.","0.1701","4684973.4666","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/llex",
"LMOS","Lumos Networks Corp.","16.32","384764530.56","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/lmos",
"LNCO","Linn Co, LLC","0.3156","40568541.3144","n/a","2012","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/lnco",
"LNG","Cheniere Energy, Inc.","42.35","10023322362.9","n/a","n/a","Public Utilities","Oil/Gas Transmission","http://www.nasdaq.com/symbol/lng",
"LNT","Alliant Energy Corporation","37.93","8629091234.04","n/a","n/a","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/lnt",
"LNT","Alliant Energy Corporation","75.03","8513316389.97","n/a","n/a","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/lnt",
"LPI","Laredo Petroleum, Inc.","7.71","1647996100.83","n/a","2011","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/lpi",
"LVLT","Level 3 Communications, Inc.","58.94","21214009854.1","n/a","2011","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/lvlt",
"MARPS","Marine Petroleum Trust","5.4437","10887400","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/marps",
"MBT","Mobile TeleSystems OJSC","9.37","9681147537.97","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/mbt",
"MCEP","Mid-Con Energy Partners, LP","2.13","63445692.3","n/a","2011","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/mcep",
"MEMP","Memorial Production Partners LP","2.03","168551143.6","n/a","2011","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/memp",
"MEP","Midcoast Energy Partners, L.P.","5.05","228361565.6","n/a","2013","Public Utilities","Oil & Gas Production","http://www.nasdaq.com/symbol/mep",
"MEP","Midcoast Energy Partners, L.P.","7.15","323323800.8","n/a","2013","Public Utilities","Oil & Gas Production","http://www.nasdaq.com/symbol/mep",
"MGEE","MGE Energy Inc.","51.6","1788887892","n/a","n/a","Energy","Electric Utilities: Central","http://www.nasdaq.com/symbol/mgee",
"MIC","Macquarie Infrastructure Company","67.78","5428124495.46","n/a","2004","Energy","Oil Refining/Marketing","http://www.nasdaq.com/symbol/mic",
"MIE","Cohen & Steers MLP Income and Energy Opportunity Fund, Inc.","7.92","212687251.92","n/a","2013","n/a","n/a","http://www.nasdaq.com/symbol/mie",
"MMLP","Martin Midstream Partners L.P.","20.2","716184172.4","n/a","2002","Energy","Oil Refining/Marketing","http://www.nasdaq.com/symbol/mmlp",
"MMP","Magellan Midstream Partners L.P.","67.26","15320552279.58","n/a","n/a","Energy","Natural Gas Distribution","http://www.nasdaq.com/symbol/mmp",
"MPC","Marathon Petroleum Corporation","36.39","19258587014.67","n/a","n/a","Energy","Integrated oil Companies","http://www.nasdaq.com/symbol/mpc",
"MPET","Magellan Petroleum Corporation","0.995","5733820.83","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/mpet",
"MPLX","MPLX LP","28.37","8643743485.33","n/a","2012","Energy","Natural Gas Distribution","http://www.nasdaq.com/symbol/mplx",
"MRD","Memorial Resource Development Corp.","10.16","2085935518.24","n/a","2014","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/mrd",
"MRO","Marathon Oil Corporation","10.56","7147922928.96","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/mro",
"MSEX","Middlesex Water Company","41.32","673068587.04","n/a","n/a","Public Utilities","Water Supply","http://www.nasdaq.com/symbol/msex",
"MTDR","Matador Resources Company","18.95","1625940945.35","n/a","2012","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/mtdr",
"MTR","Mesa Royalty Trust","8.2001","15281624.359","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/mtr",
"MTSL","MER Telemanagement Solutions Ltd.","1.01","8778773.55","n/a","1997","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/mtsl",
"MUR","Murphy Oil Corporation","24.26","4173556290.72","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/mur",
"MVO","MV Oil Trust","4.5999","52898850","n/a","2007","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/mvo",
"MY","China Ming Yang Wind Power Group Limited","2.39","298930060.21","n/a","2010","Energy","Industrial Machinery/Components","http://www.nasdaq.com/symbol/my",
"NADL","North Atlantic Drilling Ltd.","2.64","6366167.28","n/a","2014","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/nadl",
"NBL","Noble Energy Inc.","30.86","13234110255.7","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/nbl",
"NBR","Nabors Industries Ltd.","8.92","2955018054.92","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/nbr",
"NDP","Tortoise Energy Independence Fund, Inc.","11.22","162870316.62","n/a","2012","n/a","n/a","http://www.nasdaq.com/symbol/ndp",
"NDRO","Enduro Royalty Trust","2.61","86130000","n/a","2011","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/ndro",
"NE","Noble Corporation","9.93","2415001500.24","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/ne",
"NEE","NextEra Energy, Inc.","118.71","54677789318.61","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/nee",
"NEE","NextEra Energy, Inc.","118.72","55474054229.44","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/nee",
"NEP","NextEra Energy Partners, LP","25.85","1402026320.75","n/a","2014","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/nep",
"NEP","NextEra Energy Partners, LP","26.98","828534647.68","n/a","2014","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/nep",
"NFEC","NF Energy Saving Corporation","0.731","4790454.259","n/a","n/a","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/nfec",
"NFG","National Fuel Gas Company","56.64","4823561633.28","n/a","n/a","Public Utilities","Oil/Gas Transmission","http://www.nasdaq.com/symbol/nfg",
"NFX","Newfield Exploration Company","32.63","5339355590.53","n/a","1993","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/nfx",
"NGG","National Grid Transco, PLC","57.68","45267703348.56","n/a","n/a","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/ngg",
"NGL","NGL ENERGY PARTNERS LP","7.23","774067434.87","n/a","2011","Energy","Oil Refining/Marketing","http://www.nasdaq.com/symbol/ngl",
"NGS","Natural Gas Services Group, Inc.","21.02","268828920.94","n/a","2002","Energy","Oilfield Services/Equipment","http://www.nasdaq.com/symbol/ngs",
